Date        Pluviometer        Plot        Distance        Tree sp        tree number        rainfall        rainfall size        Throughfall        Interception        LAI
13/06/2013        P92        2        100        2        8        1.69        1        1.12        0.57        0.32
13/06/2013        P93        2        100        2        8        1.69        1        1.2        0.49        0.32
13/06/2013        P94        2        100        2        8        1.69        1        1.44        0.25        0.32
13/06/2013        P95        2        250        2        8        1.69        1        1.52        0.17        0.32
13/06/2013        P96        2        250        2        8        1.69        1        1.6        0.09        0.32
13/06/2013        P97        2        550        2        8        1.69        1        1.76        -0.07        0.32
13/06/2013        P98        2        550        2        8        1.69        1        1.6        0.09        0.32
13/06/2013        P99        2        100        2        7        1.69        1        1.12        0.57        0.32
13/06/2013        P100        2        100        2        7        1.69        1        0.8        0.89        0.32
13/06/2013        P101        2        100        2        7        1.69        1        0.96        0.73        0.32
13/06/2013        P102        2        250        2        7        1.69        1        1.52        0.17        0.32
13/06/2013        P103        2        250        2        7        1.69        1        1.44        0.25        0.32
13/06/2013        P105        3        100        2        9        1.69        1        1.04        0.65        0.32
13/06/2013        P106        3        100        2        9        1.69        1        0.96        0.73        0.32
13/06/2013        P107        3        100        2        9        1.69        1        1.12        0.57        0.32
13/06/2013        P108        3        250        2        9        1.69        1        1.44        0.25        0.32
13/06/2013        P109        3        250        2        9        1.69        1        1.28        0.41        0.32
13/06/2013        P110        3        250        2        9        1.69        1        1.44        0.25        0.32
13/06/2013        P111        3        550        2        9        1.69        1        1.6        0.09        0.32
13/06/2013        P112        3        550        2        9        1.69        1        1.52        0.17        0.32
13/06/2013        P113        3        100        2        10        1.69        1        0.8        0.88        0.32
13/06/2013        P114        3        100        2        10        1.69        1        0.8        0.88        0.32
13/06/2013        P115        3        100        2        10        1.69        1        1.12        0.56        0.32
13/06/2013        P116        3        250        2        10        1.69        1        1.12        0.56        0.32
13/06/2013        P117        3        250        2        10        1.69        1        1.28        0.40        0.32
13/06/2013        P118        3        250        2        10        1.69        1        1.44        0.24        0.32
13/06/2013        P119        3        550        2        10        1.69        1        1.52        0.16        0.32
13/06/2013        P120        3        550        2        10        1.69        1        1.44        0.24        0.32
13/06/2013        P121        3        550        2        10        1.69        1        1.6        0.08        0.32
13/06/2013        P122        3        100        1        9        1.69        1        1.2        0.49        0.30
13/06/2013        P123        3        100        1        9        1.69        1        0.96        0.73        0.30
13/06/2013        P124        3        100        1        9        1.69        1        0.88        0.81        0.30
13/06/2013        P125        3        250        1        9        1.69        1        1.44        0.25        0.30
13/06/2013        P126        3        250        1        9        1.69        1        1.52        0.17        0.30
13/06/2013        P127        3        250        1        9        1.69        1        1.28        0.41        0.30
13/06/2013        P128        3        100        1        10        1.69        1        0.96        0.73        0.30
13/06/2013        P129        3        100        1        10        1.69        1        0.96        0.73        0.30
13/06/2013        P130        3        100        1        10        1.69        1        1.12        0.57        0.30
13/06/2013        P131        3        250        1        10        1.69        1        1.04        0.65        0.30
13/06/2013        P132        3        250        1        10        1.69        1        1.28        0.41        0.30
13/06/2013        P133        3        250        1        10        1.69        1        1.2        0.49        0.30
18/07/2013        P58        1        100        1        5        20.72        4        16.08        4.49        0.47
18/07/2013        P59        1        100        1        5        20.72        4        14.4        6.17        0.47
18/07/2013        P60        1        100        1        5        20.72        4        16.4        4.17        0.47
18/07/2013        P61        1        250        1        5        20.72        4        14.4        6.17        0.47
18/07/2013        P62        1        250        1        5        20.72        4        12.56        8.01        0.47
18/07/2013        P63        1        250        1        5        20.72        4        15.2        5.37        0.47
18/07/2013        P64        1        100        2        6        20.72        4        8.8        11.75        0.35
18/07/2013        P65        1        100        2        6        20.72        4        12        8.55        0.35
18/07/2013        P66        1        100        2        6        20.72        4        20.56        -0.01        0.35
18/07/2013        P67        1        250        2        6        20.72        4        21.92        -1.37        0.35
18/07/2013        P68        1        250        2        6        20.72        4        23.92        -3.37        0.35
18/07/2013        P69        1        100        1        6        20.72        4        13.6        6.96        0.47
18/07/2013        P70        1        100        1        6        20.72        4        14.16        6.40        0.47
18/07/2013        P71        1        100        1        6        20.72        4        15.52        5.04        0.47
18/07/2013        P72        1        250        1        6        20.72        4        15.36        5.20        0.47
18/07/2013        P73        1        250        1        6        20.72        4        13.6        6.96        0.47
18/07/2013        P74        1        100        2        5        20.72        4        15.6        4.88        0.35
18/07/2013        P75        1        100        2        5        20.72        4        12.48        8.00        0.35
18/07/2013        P76        1        100        2        5        20.72        4        10.56        9.92        0.35
18/07/2013        P77        1        250        2        5        20.72        4        15.84        4.64        0.35
18/07/2013        P78        2        100        1        7        20.72        4        15.84        4.72        0.47
18/07/2013        P79        2        100        1        7        20.72        4        14        6.56        0.47
18/07/2013        P80        2        100        1        7        20.72        4        12        8.56        0.47
18/07/2013        P81        2        250        1        7        20.72        4        18.24        2.32        0.47
18/07/2013        P82        2        250        1        7        20.72        4        13.52        7.04        0.47
18/07/2013        P83        2        250        1        7        20.72        4        14.8        5.76        0.47
18/07/2013        P84        2        550        1        7        20.72        4        15.92        4.64        0.47
18/07/2013        P85        2        550        1        7        20.72        4        16.64        3.92        0.47
18/07/2013        P86        2        100        1        8        20.72        4        18.24        2.33        0.47
18/07/2013        P87        2        100        1        8        20.72        4        12.64        7.93        0.47
18/07/2013        P88        2        100        1        8        20.72        4        11.76        8.81        0.47
18/07/2013        P89        2        250        1        8        20.72        4        16.4        4.17        0.47
18/07/2013        P90        2        250        1        8        20.72        4        17.6        2.97        0.47
18/07/2013        P91        2        250        1        8        20.72        4        17.52        3.05        0.47
18/07/2013        P92        2        100        2        8        20.72        4        17.44        3.05        0.35
18/07/2013        P93        2        100        2        8        20.72        4        16        4.49        0.35
18/07/2013        P94        2        100        2        8        20.72        4        17.2        3.29        0.35
18/07/2013        P95        2        250        2        8        20.72        4        20.24        0.25        0.35
18/07/2013        P96        2        250        2        8        20.72        4        17.44        3.05        0.35
18/07/2013        P97        2        550        2        8        20.72        4        18.4        2.09        0.35
18/07/2013        P98        2        550        2        8        20.72        4        17.6        2.89        0.35
18/07/2013        P99        2        100        2        7        20.72        4        12.96        7.52        0.35
18/07/2013        P100        2        100        2        7        20.72        4        9.44        11.04        0.35
18/07/2013        P101        2        100        2        7        20.72        4        18.24        2.24        0.35
18/07/2013        P102        2        250        2        7        20.72        4        20        0.48        0.35
18/07/2013        P103        2        250        2        7        20.72        4        14.88        5.60        0.35
18/07/2013        P105        3        100        2        9        20.72        4        14.4        6.07        0.35
18/07/2013        P106        3        100        2        9        20.72        4        15.2        5.27        0.35
18/07/2013        P107        3        100        2        9        20.72        4        15.2        5.27        0.35
18/07/2013        P108        3        250        2        9        20.72        4        23.28        -2.81        0.35
18/07/2013        P109        3        250        2        9        20.72        4        17.44        3.03        0.35
18/07/2013        P110        3        250        2        9        20.72        4        21.92        -1.45        0.35
18/07/2013        P111        3        550        2        9        20.72        4        19.36        1.11        0.35
18/07/2013        P112        3        550        2        9        20.72        4        16.96        3.51        0.35
18/07/2013        P113        3        100        2        10        20.72        4        13.12        7.36        0.35
18/07/2013        P114        3        100        2        10        20.72        4        12.4        8.08        0.35
18/07/2013        P115        3        100        2        10        20.72        4        17.44        3.04        0.35
18/07/2013        P116        3        250        2        10        20.72        4        15.76        4.72        0.35
18/07/2013        P117        3        250        2        10        20.72        4        15.84        4.64        0.35
18/07/2013        P118        3        250        2        10        20.72        4        23.6        -3.12        0.35
18/07/2013        P119        3        550        2        10        20.72        4        15.84        4.64        0.35
18/07/2013        P120        3        550        2        10        20.72        4        18.88        1.60        0.35
18/07/2013        P121        3        550        2        10        20.72        4        12.96        7.52        0.35
18/07/2013        P122        3        100        1        9        20.72        4        20        0.57        0.47
18/07/2013        P123        3        100        1        9        20.72        4        14.56        6.01        0.47
18/07/2013        P124        3        100        1        9        20.72        4        15.2        5.37        0.47
18/07/2013        P125        3        250        1        9        20.72        4        16        4.57        0.47
18/07/2013        P126        3        250        1        9        20.72        4        15.52        5.05        0.47
18/07/2013        P127        3        250        1        9        20.72        4        20.8        -0.23        0.47
18/07/2013        P128        3        100        1        10        20.72        4        19.68        0.91        0.47
18/07/2013        P129        3        100        1        10        20.72        4        18        2.59        0.47
18/07/2013        P130        3        100        1        10        20.72        4        15.92        4.67        0.47
18/07/2013        P131        3        250        1        10        20.72        4        13.44        7.15        0.47
18/07/2013        P132        3        250        1        10        20.72        4        15.28        5.31        0.47
18/07/2013        P133        3        250        1        10        20.72        4        17.28        3.31        0.47
19/07/2013        P58        1        100        1        5        8.90        2        4.32        4.50        0.47
19/07/2013        P59        1        100        1        5        8.90        2        4        4.82        0.47
19/07/2013        P60        1        100        1        5        8.90        2        4        4.82        0.47
19/07/2013        P61        1        250        1        5        8.90        2        3.36        5.46        0.47
19/07/2013        P62        1        250        1        5        8.90        2        4.32        4.50        0.47
19/07/2013        P63        1        250        1        5        8.90        2        4.56        4.26        0.47
19/07/2013        P64        1        100        2        6        8.90        2        3.68        5.16        0.35
19/07/2013        P65        1        100        2        6        8.90        2        4.32        4.52        0.35
19/07/2013        P66        1        100        2        6        8.90        2        5.92        2.92        0.35
19/07/2013        P67        1        250        2        6        8.90        2        6.64        2.20        0.35
19/07/2013        P68        1        250        2        6        8.90        2        6.32        2.52        0.35
19/07/2013        P69        1        100        1        6        8.90        2        3.52        5.33        0.47
19/07/2013        P70        1        100        1        6        8.90        2        4.48        4.37        0.47
19/07/2013        P71        1        100        1        6        8.90        2        5.12        3.73        0.47
19/07/2013        P72        1        250        1        6        8.90        2        5.12        3.73        0.47
19/07/2013        P73        1        250        1        6        8.90        2        4.64        4.21        0.47
19/07/2013        P74        1        100        2        5        8.90        2        4.96        3.84        0.35
19/07/2013        P75        1        100        2        5        8.90        2        4.8        4.00        0.35
19/07/2013        P76        1        100        2        5        8.90        2        3.92        4.88        0.35
19/07/2013        P77        1        250        2        5        8.90        2        5.12        3.68        0.35
19/07/2013        P78        2        100        1        7        8.90        2        3.52        5.35        0.47
19/07/2013        P79        2        100        1        7        8.90        2        3.92        4.95        0.47
19/07/2013        P80        2        100        1        7        8.90        2        3.2        5.67        0.47
19/07/2013        P81        2        250        1        7        8.90        2        4.32        4.55        0.47
19/07/2013        P82        2        250        1        7        8.90        2        4.64        4.23        0.47
19/07/2013        P83        2        250        1        7        8.90        2        4        4.87        0.47
19/07/2013        P84        2        550        1        7        8.90        2        6        2.87        0.47
19/07/2013        P85        2        550        1        7        8.90        2        4.48        4.39        0.47
19/07/2013        P86        2        100        1        8        8.90        2        8.8        0.05        0.47
19/07/2013        P87        2        100        1        8        8.90        2        2.24        6.61        0.47
19/07/2013        P88        2        100        1        8        8.90        2        6.08        2.77        0.47
19/07/2013        P89        2        250        1        8        8.90        2        5.84        3.01        0.47
19/07/2013        P90        2        250        1        8        8.90        2        5.6        3.25        0.47
19/07/2013        P91        2        250        1        8        8.90        2        4.32        4.53        0.47
19/07/2013        P92        2        100        2        8        8.90        2        8.64        0.20        0.35
19/07/2013        P93        2        100        2        8        8.90        2        4.48        4.36        0.35
19/07/2013        P94        2        100        2        8        8.90        2        5.28        3.56        0.35
19/07/2013        P95        2        250        2        8        8.90        2        4.64        4.20        0.35
19/07/2013        P96        2        250        2        8        8.90        2        4.48        4.36        0.35
19/07/2013        P97        2        550        2        8        8.90        2        5.36        3.48        0.35
19/07/2013        P98        2        550        2        8        8.90        2        5.84        3.00        0.35
19/07/2013        P99        2        100        2        7        8.90        2        5.04        3.82        0.35
19/07/2013        P100        2        100        2        7        8.90        2        4        4.86        0.35
19/07/2013        P101        2        100        2        7        8.90        2        3.36        5.50        0.35
19/07/2013        P102        2        250        2        7        8.90        2        4.32        4.54        0.35
19/07/2013        P103        2        250        2        7        8.90        2        4.48        4.38        0.35
19/07/2013        P105        3        100        2        9        8.90        2        4.8        3.98        0.35
19/07/2013        P106        3        100        2        9        8.90        2        4.8        3.98        0.35
19/07/2013        P107        3        100        2        9        8.90        2        4.08        4.70        0.35
19/07/2013        P108        3        250        2        9        8.90        2        6.4        2.38        0.35
19/07/2013        P109        3        250        2        9        8.90        2        6.56        2.22        0.35
19/07/2013        P110        3        250        2        9        8.90        2        4.32        4.46        0.35
19/07/2013        P111        3        550        2        9        8.90        2        4.96        3.82        0.35
19/07/2013        P112        3        550        2        9        8.90        2        5.6        3.18        0.35
19/07/2013        P113        3        100        2        10        8.90        2        4.24        4.52        0.35
19/07/2013        P114        3        100        2        10        8.90        2        3.68        5.08        0.35
19/07/2013        P115        3        100        2        10        8.90        2        5.44        3.32        0.35
19/07/2013        P116        3        250        2        10        8.90        2        5.28        3.48        0.35
19/07/2013        P117        3        250        2        10        8.90        2        4.8        3.96        0.35
19/07/2013        P118        3        250        2        10        8.90        2        5.92        2.84        0.35
19/07/2013        P119        3        550        2        10        8.90        2        4.72        4.04        0.35
19/07/2013        P120        3        550        2        10        8.90        2        7.04        1.72        0.35
19/07/2013        P121        3        550        2        10        8.90        2        4.8        3.96        0.35
19/07/2013        P122        3        100        1        9        8.90        2        7.92        0.92        0.47
19/07/2013        P123        3        100        1        9        8.90        2        3.04        5.80        0.47
19/07/2013        P124        3        100        1        9        8.90        2        4.32        4.52        0.47
19/07/2013        P125        3        250        1        9        8.90        2        4.24        4.60        0.47
19/07/2013        P126        3        250        1        9        8.90        2        4.64        4.20        0.47
19/07/2013        P127        3        250        1        9        8.90        2        6        2.84        0.47
19/07/2013        P128        3        100        1        10        8.90        2        4        4.83        0.47
19/07/2013        P129        3        100        1        10        8.90        2        4.48        4.35        0.47
19/07/2013        P130        3        100        1        10        8.90        2        5.28        3.55        0.47
19/07/2013        P131        3        250        1        10        8.90        2        5.36        3.47        0.47
19/07/2013        P132        3        250        1        10        8.90        2        5.52        3.31        0.47
19/07/2013        P133        3        250        1        10        8.90        2        4.32        4.51        0.47
21/07/2013        P58        1        100        1        5        7.77        2        4.32        3.39        0.48
21/07/2013        P59        1        100        1        5        7.77        2        5.12        2.59        0.48
21/07/2013        P60        1        100        1        5        7.77        2        6.24        1.47        0.48
21/07/2013        P61        1        250        1        5        7.77        2        4.8        2.91        0.48
21/07/2013        P62        1        250        1        5        7.77        2        5.2        2.51        0.48
21/07/2013        P63        1        250        1        5        7.77        2        5.44        2.27        0.48
21/07/2013        P64        1        100        2        6        7.77        2        4.64        3.08        0.35
21/07/2013        P65        1        100        2        6        7.77        2        5.12        2.60        0.35
21/07/2013        P66        1        100        2        6        7.77        2        8.8        -1.08        0.35
21/07/2013        P67        1        250        2        6        7.77        2        8.16        -0.44        0.35
21/07/2013        P68        1        250        2        6        7.77        2        7.36        0.36        0.35
21/07/2013        P69        1        100        1        6        7.77        2        5.28        2.45        0.48
21/07/2013        P70        1        100        1        6        7.77        2        4.64        3.09        0.48
21/07/2013        P71        1        100        1        6        7.77        2        5.6        2.13        0.48
21/07/2013        P72        1        250        1        6        7.77        2        5.92        1.81        0.48
21/07/2013        P73        1        250        1        6        7.77        2        4.4        3.33        0.48
21/07/2013        P74        1        100        2        5        7.77        2        4.72        2.95        0.35
21/07/2013        P75        1        100        2        5        7.77        2        2.88        4.79        0.35
21/07/2013        P76        1        100        2        5        7.77        2        3.2        4.47        0.35
21/07/2013        P77        1        250        2        5        7.77        2        4        3.67        0.35
21/07/2013        P78        2        100        1        7        7.77        2        3.2        4.55        0.48
21/07/2013        P79        2        100        1        7        7.77        2        3.36        4.39        0.48
21/07/2013        P80        2        100        1        7        7.77        2        3.6        4.15        0.48
21/07/2013        P81        2        250        1        7        7.77        2        4.16        3.59        0.48
21/07/2013        P82        2        250        1        7        7.77        2        3.44        4.31        0.48
21/07/2013        P83        2        250        1        7        7.77        2        2.72        5.03        0.48
21/07/2013        P84        2        550        1        7        7.77        2        6.56        1.19        0.48
21/07/2013        P85        2        550        1        7        7.77        2        5.6        2.15        0.48
21/07/2013        P86        2        100        1        8        7.77        2        5.92        1.81        0.48
21/07/2013        P87        2        100        1        8        7.77        2        2.8        4.93        0.48
21/07/2013        P88        2        100        1        8        7.77        2        2.32        5.41        0.48
21/07/2013        P89        2        250        1        8        7.77        2        3.04        4.69        0.48
21/07/2013        P90        2        250        1        8        7.77        2        4        3.73        0.48
21/07/2013        P91        2        250        1        8        7.77        2        3.2        4.53        0.48
21/07/2013        P92        2        100        2        8        7.77        2        6.88        0.82        0.35
21/07/2013        P93        2        100        2        8        7.77        2        4.4        3.30        0.35
21/07/2013        P94        2        100        2        8        7.77        2        4.24        3.46        0.35
21/07/2013        P95        2        250        2        8        7.77        2        4        3.70        0.35
21/07/2013        P96        2        250        2        8        7.77        2        4        3.70        0.35
21/07/2013        P97        2        550        2        8        7.77        2        6.32        1.38        0.35
21/07/2013        P98        2        550        2        8        7.77        2        5.92        1.78        0.35
21/07/2013        P99        2        100        2        7        7.77        2        5.2        2.53        0.35
21/07/2013        P100        2        100        2        7        7.77        2        3.44        4.29        0.35
21/07/2013        P101        2        100        2        7        7.77        2        3.12        4.61        0.35
21/07/2013        P102        2        250        2        7        7.77        2        3.04        4.69        0.35
21/07/2013        P103        2        250        2        7        7.77        2        3.92        3.81        0.35
21/07/2013        P105        3        100        2        9        7.77        2        3.52        4.15        0.35
21/07/2013        P106        3        100        2        9        7.77        2        3.12        4.55        0.35
21/07/2013        P107        3        100        2        9        7.77        2        3.84        3.83        0.35
21/07/2013        P108        3        250        2        9        7.77        2        4.32        3.35        0.35
21/07/2013        P109        3        250        2        9        7.77        2        5.28        2.39        0.35
21/07/2013        P110        3        250        2        9        7.77        2        4        3.67        0.35
21/07/2013        P111        3        550        2        9        7.77        2        3.2        4.47        0.35
21/07/2013        P112        3        550        2        9        7.77        2        4        3.67        0.35
21/07/2013        P113        3        100        2        10        7.77        2        4.48        3.18        0.35
21/07/2013        P114        3        100        2        10        7.77        2        3.2        4.46        0.35
21/07/2013        P115        3        100        2        10        7.77        2        3.2        4.46        0.35
21/07/2013        P116        3        250        2        10        7.77        2        2.8        4.86        0.35
21/07/2013        P117        3        250        2        10        7.77        2        3.52        4.14        0.35
21/07/2013        P118        3        250        2        10        7.77        2        4.8        2.86        0.35
21/07/2013        P119        3        550        2        10        7.77        2        3.36        4.30        0.35
21/07/2013        P120        3        550        2        10        7.77        2        6        1.66        0.35
21/07/2013        P121        3        550        2        10        7.77        2        2.4        5.26        0.35
21/07/2013        P122        3        100        1        9        7.77        2        5.28        2.44        0.48
21/07/2013        P123        3        100        1        9        7.77        2        3.84        3.88        0.48
21/07/2013        P124        3        100        1        9        7.77        2        4.16        3.56        0.48
21/07/2013        P125        3        250        1        9        7.77        2        4.32        3.40        0.48
21/07/2013        P126        3        250        1        9        7.77        2        4.64        3.08        0.48
21/07/2013        P127        3        250        1        9        7.77        2        3.68        4.04        0.48
21/07/2013        P128        3        100        1        10        7.77        2        3.68        4.05        0.48
21/07/2013        P129        3        100        1        10        7.77        2        3.84        3.89        0.48
21/07/2013        P130        3        100        1        10        7.77        2        4.72        3.01        0.48
21/07/2013        P131        3        250        1        10        7.77        2        3.68        4.05        0.48
21/07/2013        P132        3        250        1        10        7.77        2        3.84        3.89        0.48
21/07/2013        P133        3        250        1        10        7.77        2        3.84        3.89        0.48
22/07/2013        P58        1        100        1        5        10.81        3        8        2.73        0.48
22/07/2013        P59        1        100        1        5        10.81        3        4.72        6.01        0.48
22/07/2013        P60        1        100        1        5        10.81        3        5.6        5.13        0.48
22/07/2013        P61        1        250        1        5        10.81        3        3.84        6.89        0.48
22/07/2013        P62        1        250        1        5        10.81        3        4.8        5.93        0.48
22/07/2013        P63        1        250        1        5        10.81        3        5.12        5.61        0.48
22/07/2013        P64        1        100        2        6        10.81        3        4        6.74        0.35
22/07/2013        P65        1        100        2        6        10.81        3        5.6        5.14        0.35
22/07/2013        P66        1        100        2        6        10.81        3        11.68        -0.94        0.35
22/07/2013        P67        1        250        2        6        10.81        3        9.76        0.98        0.35
22/07/2013        P68        1        250        2        6        10.81        3        8        2.74        0.35
22/07/2013        P69        1        100        1        6        10.81        3        4.8        5.96        0.48
22/07/2013        P70        1        100        1        6        10.81        3        6.56        4.20        0.48
22/07/2013        P71        1        100        1        6        10.81        3        5.84        4.92        0.48
22/07/2013        P72        1        250        1        6        10.81        3        7.52        3.24        0.48
22/07/2013        P73        1        250        1        6        10.81        3        6.24        4.52        0.48
22/07/2013        P74        1        100        2        5        10.81        3        6.4        4.29        0.35
22/07/2013        P75        1        100        2        5        10.81        3        6.08        4.61        0.35
22/07/2013        P76        1        100        2        5        10.81        3        4.8        5.89        0.35
22/07/2013        P77        1        250        2        5        10.81        3        8.8        1.89        0.35
22/07/2013        P78        2        100        1        7        10.81        3        4.32        6.41        0.48
22/07/2013        P79        2        100        1        7        10.81        3        4.64        6.09        0.48
22/07/2013        P80        2        100        1        7        10.81        3        2.88        7.85        0.48
22/07/2013        P81        2        250        1        7        10.81        3        7.2        3.53        0.48
22/07/2013        P82        2        250        1        7        10.81        3        6.4        4.33        0.48
22/07/2013        P83        2        250        1        7        10.81        3        7.04        3.69        0.48
22/07/2013        P84        2        550        1        7        10.81        3        5.52        5.21        0.48
22/07/2013        P85        2        550        1        7        10.81        3        5.44        5.29        0.48
22/07/2013        P86        2        100        1        8        10.81        3        8        2.74        0.48
22/07/2013        P87        2        100        1        8        10.81        3        3.04        7.70        0.48
22/07/2013        P88        2        100        1        8        10.81        3        5.2        5.54        0.48
22/07/2013        P89        2        250        1        8        10.81        3        8        2.74        0.48
22/07/2013        P90        2        250        1        8        10.81        3        9.6        1.14        0.48
22/07/2013        P91        2        250        1        8        10.81        3        8.8        1.94        0.48
22/07/2013        P92        2        100        2        8        10.81        3        8.88        1.79        0.35
22/07/2013        P93        2        100        2        8        10.81        3        6.4        4.27        0.35
22/07/2013        P94        2        100        2        8        10.81        3        8        2.67        0.35
22/07/2013        P95        2        250        2        8        10.81        3        8.48        2.19        0.35
22/07/2013        P96        2        250        2        8        10.81        3        10        0.67        0.35
22/07/2013        P97        2        550        2        8        10.81        3        9.76        0.91        0.35
22/07/2013        P98        2        550        2        8        10.81        3        7.6        3.07        0.35
22/07/2013        P99        2        100        2        7        10.81        3        8.4        2.30        0.35
22/07/2013        P100        2        100        2        7        10.81        3        4.96        5.74        0.35
22/07/2013        P101        2        100        2        7        10.81        3        7.2        3.50        0.35
22/07/2013        P102        2        250        2        7        10.81        3        6.56        4.14        0.35
22/07/2013        P103        2        250        2        7        10.81        3        7.44        3.26        0.35
22/07/2013        P105        3        100        2        9        10.81        3        7.68        2.99        0.35
22/07/2013        P106        3        100        2        9        10.81        3        7.84        2.83        0.35
22/07/2013        P107        3        100        2        9        10.81        3        7.52        3.15        0.35
22/07/2013        P108        3        250        2        9        10.81        3        10.4        0.27        0.35
22/07/2013        P109        3        250        2        9        10.81        3        8        2.67        0.35
22/07/2013        P110        3        250        2        9        10.81        3        8.8        1.87        0.35
22/07/2013        P111        3        550        2        9        10.81        3        7.68        2.99        0.35
22/07/2013        P112        3        550        2        9        10.81        3        8.16        2.51        0.35
22/07/2013        P113        3        100        2        10        10.81        3        7.44        3.26        0.35
22/07/2013        P114        3        100        2        10        10.81        3        7.52        3.18        0.35
22/07/2013        P115        3        100        2        10        10.81        3        10.4        0.30        0.35
22/07/2013        P116        3        250        2        10        10.81        3        7.68        3.02        0.35
22/07/2013        P117        3        250        2        10        10.81        3        8        2.70        0.35
22/07/2013        P118        3        250        2        10        10.81        3        12.96        -2.26        0.35
22/07/2013        P119        3        550        2        10        10.81        3        10.24        0.46        0.35
22/07/2013        P120        3        550        2        10        10.81        3        9.44        1.26        0.35
22/07/2013        P121        3        550        2        10        10.81        3        8.8        1.90        0.35
22/07/2013        P122        3        100        1        9        10.81        3        11.52        -0.79        0.48
22/07/2013        P123        3        100        1        9        10.81        3        11.68        -0.95        0.48
22/07/2013        P124        3        100        1        9        10.81        3        7.52        3.21        0.48
22/07/2013        P125        3        250        1        9        10.81        3        10.8        -0.07        0.48
22/07/2013        P126        3        250        1        9        10.81        3        9.68        1.05        0.48
22/07/2013        P127        3        250        1        9        10.81        3        13.12        -2.39        0.48
22/07/2013        P128        3        100        1        10        10.81        3        8.48        2.27        0.48
22/07/2013        P129        3        100        1        10        10.81        3        10.8        -0.05        0.48
22/07/2013        P130        3        100        1        10        10.81        3        7.6        3.15        0.48
22/07/2013        P131        3        250        1        10        10.81        3        7.84        2.91        0.48
22/07/2013        P132        3        250        1        10        10.81        3        7.52        3.23        0.48
22/07/2013        P133        3        250        1        10        10.81        3        7.2        3.55        0.48
23/07/2013        P58        1        100        1        5        6.76        2        2.72        4.00        0.48
23/07/2013        P59        1        100        1        5        6.76        2        2.56        4.16        0.48
23/07/2013        P60        1        100        1        5        6.76        2        2.64        4.08        0.48
23/07/2013        P61        1        250        1        5        6.76        2        1.76        4.96        0.48
23/07/2013        P62        1        250        1        5        6.76        2        1.76        4.96        0.48
23/07/2013        P63        1        250        1        5        6.76        2        2.4        4.32        0.48
23/07/2013        P64        1        100        2        6        6.76        2        1.76        4.95        0.35
23/07/2013        P65        1        100        2        6        6.76        2        2.32        4.39        0.35
23/07/2013        P66        1        100        2        6        6.76        2        4.32        2.39        0.35
23/07/2013        P67        1        250        2        6        6.76        2        3.52        3.19        0.35
23/07/2013        P68        1        250        2        6        6.76        2        2.4        4.31        0.35
23/07/2013        P69        1        100        1        6        6.76        2        2.4        4.33        0.48
23/07/2013        P70        1        100        1        6        6.76        2        2.56        4.17        0.48
23/07/2013        P71        1        100        1        6        6.76        2        3.12        3.61        0.48
23/07/2013        P72        1        250        1        6        6.76        2        2.4        4.33        0.48
23/07/2013        P73        1        250        1        6        6.76        2        1.76        4.97        0.48
23/07/2013        P74        1        100        2        5        6.76        2        2.64        4.07        0.35
23/07/2013        P75        1        100        2        5        6.76        2        2.08        4.63        0.35
23/07/2013        P76        1        100        2        5        6.76        2        1.84        4.87        0.35
23/07/2013        P77        1        250        2        5        6.76        2        3.2        3.51        0.35
23/07/2013        P78        2        100        1        7        6.76        2        3.2        3.53        0.48
23/07/2013        P79        2        100        1        7        6.76        2        3.04        3.69        0.48
23/07/2013        P80        2        100        1        7        6.76        2        3.2        3.53        0.48
23/07/2013        P81        2        250        1        7        6.76        2        3.6        3.13        0.48
23/07/2013        P82        2        250        1        7        6.76        2        2.4        4.33        0.48
23/07/2013        P83        2        250        1        7        6.76        2        2.24        4.49        0.48
23/07/2013        P84        2        550        1        7        6.76        2        4.24        2.49        0.48
23/07/2013        P85        2        550        1        7        6.76        2        3.68        3.05        0.48
23/07/2013        P86        2        100        1        8        6.76        2        8.16        -1.43        0.48
23/07/2013        P87        2        100        1        8        6.76        2        2.24        4.50        0.48
23/07/2013        P88        2        100        1        8        6.76        2        4.4        2.34        0.48
23/07/2013        P89        2        250        1        8        6.76        2        2.8        3.94        0.48
23/07/2013        P90        2        250        1        8        6.76        2        3.68        3.06        0.48
23/07/2013        P91        2        250        1        8        6.76        2        4.72        2.02        0.48
23/07/2013        P92        2        100        2        8        6.76        2        2.64        4.07        0.35
23/07/2013        P93        2        100        2        8        6.76        2        3.68        3.03        0.35
23/07/2013        P94        2        100        2        8        6.76        2        3.04        3.67        0.35
23/07/2013        P95        2        250        2        8        6.76        2        5.28        1.43        0.35
23/07/2013        P96        2        250        2        8        6.76        2        5.92        0.79        0.35
23/07/2013        P97        2        550        2        8        6.76        2        4.8        1.91        0.35
23/07/2013        P98        2        550        2        8        6.76        2        4.48        2.23        0.35
23/07/2013        P99        2        100        2        7        6.76        2        2.08        4.64        0.35
